user_id,event_date,event_name,channel,signup_date
u_03588,2025-07-08,client_message_sent,content,2025-06-15
u_01433,2025-04-18,case_opened,content,2025-04-14
u_04435,2025-01-06,client_message_sent,referral,2025-01-06
,2025-02-27,case_opened,referral,2025-02-25
u_03238,2025-06-05,case_opened,organic,2025-03-20
u_05943,2025-05-30,case_opened,organic,2025-05-08
u_03016,2025-08-24,case_opened,organic,2025-06-14
u_01571,2025-03-20,document_uploaded,paid_social,2025-02-24
u_00604,2025-05-17,client_message_sent,organic,2025-02-07
u_00923,2025-04-19,quote_generated,organic,2025-01-09
u_05418,2025-01-17,document_uploaded,content,2025-01-05
u_02013,2025-07-14,document_uploaded,referral,2025-06-19
u_02771,2025-07-18,document_uploaded,organic,2025-02-02
test_029,2025-04-20,case_opened,organic,2025-03-04
u_04330,2025-02-16,teammate_invited,content,2025-02-16
u_02932,2025-09-03,quote_generated,organic,2025-05-27
u_02936,2025-03-28,client_message_sent,content,2025-03-01
u_00577,2025-04-23,client_message_sent,organic,2025-03-24
u_02711,2025-06-27,document_uploaded,paid_social,2025-06-22
u_02552,2025-02-08,case_opened,organic,2025-02-02
u_02611,2025-09-26,quote_generated,organic,2025-02-16
u_05289,2025-01-21,quote_generated,paid_social,2025-01-13
u_02065,2025-01-17,client_message_sent,content,2025-01-05
u_05084,2025-01-18,quote_generated,paid_social,2025-01-08
u_05734,2025-05-07,quote_generated,paid_social,2025-04-23
u_03532,2025-04-05,client_message_sent,organic,2025-03-15
test_097,2025-03-18,quote_generated,organic,2025-02-18
u_05593,2025-05-09,client_message_sent,organic,2025-04-13
u_03568,2025-05-01,case_opened,organic,2025-04-14
test_009,2025-05-19,quote_generated,organic,2025-05-19
u_05452,2025-06-27,document_uploaded,organic,2025-03-22
u_01809,2025-04-21,teammate_invited,content,2025-04-21
u_00436,2025-05-06,quote_generated,referral,2025-04-15
u_05290,2025-05-07,case_opened,content,2025-04-14
u_04749,2025-05-01,client_message_sent,organic,2025-02-11
u_03384,2025-09-01,case_opened,content,2025-04-20
u_00077,2025-09-23,document_uploaded,paid_social,2025-05-09
u_03354,2025-06-03,quote_generated,paid_social,2025-05-12
u_00778,2025-09-15,quote_generated,referral,2025-05-14
u_02289,2025-04-19,client_message_sent,organic,2025-02-19
u_04190,2025-06-23,case_opened,organic,2025-06-19
u_05145,2025-02-21,quote_generated,organic,2025-01-09
u_02946,2025-05-01,quote_generated,paid_social,2025-04-18
u_01875,2025-02-07,quote_generated,referral,2025-01-17
u_00107,2025-06-07,case_opened,content,2025-01-02
u_05007,2025-07-22,client_message_sent,referral,2025-02-13
u_00129,2025-04-23,document_uploaded,organic,2025-04-09
u_00611,2025-07-17,document_uploaded,referral,2025-04-06
test_000,2025-05-23,quote_generated,organic,2025-04-04
u_01905,2025-08-10,client_message_sent,referral,2025-06-01
u_00102,2025-07-18,quote_generated,organic,2025-04-02
u_01804,2025-01-22,client_message_sent,content,2025-01-10
u_02211,2025-02-24,quote_generated,organic,2025-01-19
u_05058,2025-03-06,document_uploaded,paid_social,2025-02-07
u_05218,2025-03-04,quote_generated,content,2025-03-11
u_05757,2025-03-21,quote_generated,organic,2025-03-07
u_01988,2025-06-25,client_message_sent,content,2025-06-05
u_04255,2025-04-05,document_uploaded,organic,2025-01-17
u_02812,2025-03-26,document_uploaded,content,2025-02-21
u_01753,2025-08-18,client_message_sent,content,2025-04-19
u_05059,2025-09-22,document_uploaded,organic,2025-05-09
u_04376,2025-04-10,quote_generated,paid_social,2025-03-28
u_02030,2025-06-12,case_opened,content,2025-05-23
u_00992,2025-08-04,case_opened,organic,2025-06-17
u_02107,2025-02-02,quote_generated,paid_social,2025-01-10
u_03501,2025-04-06,document_uploaded,organic,2025-01-16
u_02263,2025-05-15,document_uploaded,paid_social,2025-04-19
u_05959,2025-02-28,case_opened,organic,2025-02-08
u_00376,2025-07-15,client_message_sent,paid_social,2025-06-10
u_05451,2025-05-12,document_uploaded,referral,2025-04-20
u_03960,2025-07-04,case_opened,content,2025-03-25
u_02712,2025-06-12,quote_generated,paid_social,2025-06-12
u_05951,2025-04-22,case_opened,paid_social,2025-04-07
u_03054,2025-03-10,document_uploaded,organic,2025-02-19
u_04277,2025-05-18,document_uploaded,paid_social,2025-04-25
u_02747,2025-05-06,case_opened,organic,2025-04-25
u_02559,2025-03-05,client_message_sent,organic,2025-02-11
u_03679,2025-03-23,client_message_sent,content,2025-02-16
u_02130,2025-05-25,document_uploaded,organic,2025-04-20
u_00636,2025-05-04,case_opened,content,2025-04-12
u_03534,2025-01-22,client_message_sent,organic,2025-01-13
u_04991,2025-03-22,case_opened,content,2025-03-18
u_02908,2025-03-13,quote_generated,paid_social,2025-03-02
u_00993,2025-01-25,case_opened,organic,2025-01-21
u_03420,2025-04-16,case_opened,referral,2025-01-03
u_01084,2025-04-22,document_uploaded,organic,2025-03-21
u_00939,2025-04-22,case_opened,paid_social,2025-04-18
u_01587,2025-05-15,quote_generated,paid_social,2025-04-24
u_00114,2025-01-20,document_uploaded,paid_social,2025-01-14
u_05369,2025-05-29,client_message_sent,referral,2025-05-28
u_00416,2025-07-15,client_message_sent,organic,2025-02-25
u_01044,2025-04-14,case_opened,paid_social,2025-04-10
u_05904,2025-03-20,client_message_sent,content,2025-03-15
u_02213,2025-04-28,quote_generated,organic,2025-04-05
u_05860,2025-03-11,case_opened,paid_social,2025-02-15
u_03669,2025-02-08,client_message_sent,paid_social,2025-01-12
u_01744,2025-05-24,quote_generated,paid_social,2025-05-13
u_05514,2025-01-31,document_uploaded,content,2025-01-12
u_04611,2025-03-09,teammate_invited,organic,2025-03-09
u_04485,2025-01-29,quote_generated,referral,2025-01-17
u_05075,2025-02-06,client_message_sent,content,2025-01-22
u_04410,2025-04-23,quote_generated,organic,2025-01-23
u_05589,2025-06-19,case_opened,content,2025-04-14
u_05065,2025-02-08,document_uploaded,content,2025-02-07
u_01115,2025-09-06,case_opened,paid_social,2025-06-19
u_00836,2025-05-17,case_opened,organic,2025-02-22
u_03992,2025-06-09,case_opened,referral,2025-03-21
u_02719,2025-07-10,case_opened,referral,2025-03-22
u_04062,2025-02-06,case_opened,organic,2025-02-06
u_03712,2025-03-15,document_uploaded,content,2025-03-10
u_01572,2025-07-19,document_uploaded,referral,2025-06-25
u_03244,2025-02-09,client_message_sent,paid_social,2025-01-22
u_00836,2025-06-23,document_uploaded,organic,2025-02-22
u_04431,2025-06-30,client_message_sent,content,2025-06-19
u_04683,2025-03-06,quote_generated,organic,2025-01-28
u_01926,2025-07-02,quote_generated,referral,2025-03-27
u_02163,2025-03-11,case_opened,content,2025-03-01
u_02385,2025-05-11,document_uploaded,organic,2025-04-10
u_00700,2025-04-14,teammate_invited,content,2025-04-08
u_04215,2025-04-08,document_uploaded,organic,2025-03-18
u_02221,2025-03-10,client_message_sent,paid_social,2025-02-25
u_02482,2025-02-01,quote_generated,content,2025-01-18
u_01539,2025-04-23,quote_generated,organic,2025-04-08
u_00129,2025-06-10,quote_generated,organic,2025-04-09
,2025-03-12,quote_generated,paid_social,2025-02-04
u_02031,2025-08-04,document_uploaded,content,2025-05-19
u_01677,2025-07-04,case_opened,referral,2025-06-02
u_02002,2025-03-13,case_opened,organic,2025-02-07
u_01161,2025-07-21,quote_generated,content,2025-05-16
u_04659,2025-02-03,document_uploaded,organic,2025-01-12
u_04370,2025-05-30,case_opened,content,2025-05-27
u_01681,2025-04-02,quote_generated,paid_social,2025-02-25
u_02031,2025-06-15,quote_generated,content,2025-05-19
u_05655,2025-03-05,quote_generated,paid_social,2025-01-18
u_05652,2025-05-04,document_uploaded,organic,2025-04-16
u_01185,2025-03-01,quote_generated,content,2025-02-08
u_04794,2025-07-09,case_opened,paid_social,2025-06-23
u_03651,2025-05-01,case_opened,content,2025-04-23
u_04854,2025-06-22,quote_generated,referral,2025-06-14
test_141,2025-06-01,case_opened,organic,2025-04-06
u_01664,2025-05-15,client_message_sent,paid_social,2025-05-12
u_05492,2025-06-17,document_uploaded,organic,2025-04-21
u_00414,2025-07-03,quote_generated,organic,2025-06-23
u_03493,2025-09-18,client_message_sent,referral,2025-04-21
u_02140,2025-08-24,case_opened,organic,2025-05-08
u_02432,2025-04-06,case_opened,paid_social,2025-03-11
u_03269,2025-03-09,teammate_invited,content,2025-03-07
u_05000,2025-06-17,quote_generated,paid_social,2025-05-15
test_143,2025-04-04,document_uploaded,organic,2025-02-06
u_03188,2025-08-10,document_uploaded,organic,2025-05-05
u_03426,2025-07-21,case_opened,content,2025-04-26
u_03623,2025-06-24,document_uploaded,paid_social,2025-05-01
u_01631,2025-03-20,case_opened,referral,2025-02-03
u_01694,2025-09-09,case_opened,organic,2025-05-18
u_03112,2025-07-01,quote_generated,organic,2025-06-25
test_089,2025-03-10,client_message_sent,organic,2025-02-03
u_04432,2025-01-14,teammate_invited,organic,2025-01-08
u_00495,2025-01-26,quote_generated,paid_social,2025-01-10
u_05416,2025-07-04,client_message_sent,paid_social,2025-06-05
u_01794,2025-07-02,document_uploaded,content,2025-01-21
u_00219,2025-04-04,quote_generated,referral,2025-02-27
u_02261,2025-07-16,document_uploaded,referral,2025-04-28
u_01580,2025-02-21,quote_generated,organic,2025-02-06
u_04277,2025-06-15,document_uploaded,paid_social,2025-04-25
u_05201,2025-05-27,client_message_sent,paid_social,2025-04-24
u_01921,2025-05-19,quote_generated,content,2025-05-03
u_03722,2025-07-03,case_opened,organic,2025-06-25
u_01290,2025-08-15,case_opened,content,2025-05-20
u_05565,2025-02-05,quote_generated,referral,2025-01-27
u_00864,2025-02-02,client_message_sent,content,2025-01-11
u_05070,2025-02-09,quote_generated,organic,2025-01-21
u_01758,2025-08-24,case_opened,organic,2025-06-21
u_00152,2025-02-27,case_opened,content,2025-02-13
u_02604,2025-06-26,client_message_sent,organic,2025-01-08
u_00761,2025-03-03,document_uploaded,referral,2025-01-23
u_05930,2025-05-26,quote_generated,organic,2025-04-02
u_04876,2025-08-11,client_message_sent,referral,2025-02-19
u_02654,2025-03-01,client_message_sent,paid_social,2025-02-16
u_02398,2025-01-24,case_opened,content,2025-01-07
u_05682,2025-05-17,document_uploaded,paid_social,2025-04-27
u_03202,2025-01-24,document_uploaded,paid_social,2025-01-15
u_01610,2025-02-03,quote_generated,organic,2025-01-17
u_04381,2025-01-21,teammate_invited,organic,2025-01-19
u_04181,2025-01-30,teammate_invited,referral,2025-02-08
u_02042,2025-05-22,case_opened,organic,2025-04-24
u_02019,2025-06-03,document_uploaded,organic,2025-05-28
u_04233,2025-07-06,client_message_sent,organic,2025-06-10
u_05520,2025-01-24,client_message_sent,referral,2025-02-07
u_03619,2025-08-10,client_message_sent,referral,2025-01-02
u_05656,2025-03-20,client_message_sent,organic,2025-03-18
u_01251,2025-02-20,document_uploaded,organic,2025-01-14
u_01491,2025-08-16,quote_generated,content,2025-04-11
u_03979,2025-03-16,document_uploaded,organic,2025-01-14
u_01384,2025-06-27,client_message_sent,content,2025-06-12
u_02469,2025-04-26,quote_generated,content,2025-03-25
u_03347,2025-03-21,case_opened,paid_social,2025-01-09
u_05793,2025-09-22,quote_generated,organic,2025-06-21
u_03064,2025-05-06,case_opened,paid_social,2025-03-18
u_02216,2025-07-14,quote_generated,content,2025-03-01
u_03052,2025-09-02,document_uploaded,organic,2025-01-25
u_04322,2025-06-13,client_message_sent,organic,2025-05-27
u_05109,2025-04-12,quote_generated,paid_social,2025-03-24
u_03005,2025-06-04,client_message_sent,paid_social,2025-05-08
u_05670,2025-02-24,case_opened,organic,2025-02-16
u_02658,2025-03-29,document_uploaded,content,2025-03-07
u_02405,2025-04-22,client_message_sent,organic,2025-02-08
u_00537,2025-07-16,document_uploaded,content,2025-06-20
u_01791,2025-06-24,client_message_sent,organic,2025-04-02
u_01753,2025-04-27,quote_generated,content,2025-04-19
test_053,2025-05-07,case_opened,organic,2025-04-18
u_05145,2025-03-14,quote_generated,organic,2025-01-09
u_02129,2025-07-10,case_opened,referral,2025-06-08
u_02480,2025-03-04,document_uploaded,content,2025-02-10
u_05444,2025-05-06,quote_generated,paid_social,2025-04-06
u_02914,2025-09-27,client_message_sent,referral,2025-05-28
u_05974,2025-06-19,quote_generated,organic,2025-04-09
u_04777,2025-05-21,document_uploaded,referral,2025-03-01
u_04259,2025-07-06,client_message_sent,organic,2025-06-23
u_01597,2025-03-28,document_uploaded,referral,2025-03-12
u_05274,2025-07-11,case_opened,paid_social,2025-01-04
test_017,2025-04-19,quote_generated,organic,2025-03-30
u_03014,2025-07-05,client_message_sent,paid_social,2025-06-22
u_04495,2025-02-05,document_uploaded,organic,2025-02-02
u_02589,2025-05-24,document_uploaded,organic,2025-05-11
u_03650,2025-03-23,client_message_sent,organic,2025-03-14
u_03726,2025-04-30,document_uploaded,organic,2025-04-13
u_05208,2025-07-17,case_opened,organic,2025-02-13
u_00133,2025-06-20,quote_generated,content,2025-06-09
u_05386,2025-04-26,quote_generated,organic,2025-04-04
u_01610,2025-01-21,teammate_invited,organic,2025-01-17
u_04106,2025-06-17,teammate_invited,organic,2025-06-12
u_03374,2025-02-26,case_opened,organic,2025-02-26
u_04442,2025-07-12,document_uploaded,organic,2025-02-11
u_04224,2025-05-11,document_uploaded,paid_social,2025-03-06
u_05846,2025-03-30,case_opened,paid_social,2025-03-23
u_04683,2025-01-30,teammate_invited,organic,2025-01-28
u_05845,2025-05-15,quote_generated,organic,2025-02-13
u_00270,2025-07-02,document_uploaded,organic,2025-06-21
u_05214,2025-08-26,quote_generated,organic,2025-04-03
u_03101,2025-03-28,teammate_invited,content,2025-03-22
u_05593,2025-04-14,teammate_invited,organic,2025-04-13
u_05328,2025-02-13,quote_generated,content,2025-02-10
u_03697,2025-05-09,teammate_invited,paid_social,2025-05-06
u_01348,2025-06-27,client_message_sent,organic,2025-03-22
u_03725,2025-07-18,case_opened,paid_social,2025-06-25
u_01814,2025-07-20,document_uploaded,organic,2025-06-27
u_00923,2025-02-24,document_uploaded,organic,2025-01-09
u_04585,2025-03-30,client_message_sent,paid_social,2025-03-07
u_02783,2025-02-26,client_message_sent,paid_social,2025-01-16
u_03432,2025-07-03,document_uploaded,organic,2025-06-06
u_00617,2025-04-09,quote_generated,organic,2025-03-20
u_01996,2025-02-23,document_uploaded,paid_social,2025-02-20
u_00007,2025-05-18,case_opened,paid_social,2025-04-01
u_00409,2025-07-25,case_opened,referral,2025-01-26
u_02738,2025-02-15,client_message_sent,content,2025-01-07
u_02568,2025-03-25,quote_generated,organic,2025-03-16
u_04765,2025-04-10,case_opened,referral,2025-02-27
u_01304,2025-04-01,quote_generated,referral,2025-01-28
u_02246,2025-03-08,document_uploaded,organic,2025-02-06
u_05531,2025-09-07,case_opened,referral,2025-04-21
u_00198,2025-08-24,client_message_sent,organic,2025-03-05
u_03152,2025-04-24,quote_generated,paid_social,2025-04-10
u_05118,2025-07-09,case_opened,content,2025-03-26
u_05361,2025-07-15,case_opened,content,2025-04-24
u_05522,2025-06-14,client_message_sent,organic,2025-05-17
u_04246,2025-09-04,document_uploaded,organic,2025-05-14
u_01152,2025-02-12,quote_generated,content,2025-01-20
u_02833,2025-02-13,quote_generated,content,2025-02-10
u_01103,2025-02-18,document_uploaded,paid_social,2025-01-26
u_01201,2025-04-18,document_uploaded,paid_social,2025-04-16
u_02002,2025-03-06,document_uploaded,organic,2025-02-07
u_04064,2025-06-09,quote_generated,organic,2025-05-28
u_00924,2025-04-03,case_opened,organic,2025-03-22
u_05525,2025-03-08,document_uploaded,referral,2025-02-24
u_04079,2025-04-02,quote_generated,organic,2025-02-01
u_04078,2025-08-21,client_message_sent,content,2025-05-03
u_00244,2024-12-27,case_opened,organic,2025-01-01
u_01168,2025-03-05,client_message_sent,organic,2025-02-06
u_02022,2025-03-27,case_opened,organic,2025-03-01
test_008,2025-04-20,client_message_sent,organic,2025-03-17
u_01863,2025-06-22,quote_generated,paid_social,2025-06-04
u_04951,2025-03-22,quote_generated,content,2025-03-06
u_03763,2025-07-04,client_message_sent,referral,2025-06-07
u_03659,2025-05-30,case_opened,organic,2025-05-06
u_01096,2025-04-29,case_opened,paid_social,2025-04-26
u_05587,2025-06-16,client_message_sent,organic,2025-05-27
u_01227,2025-05-24,client_message_sent,organic,2025-03-07
u_03673,2025-08-06,case_opened,organic,2025-06-16
u_03442,2025-04-19,case_opened,organic,2025-03-23
u_03823,2025-03-20,case_opened,paid_social,2025-03-04
u_02681,2025-03-24,client_message_sent,referral,2025-03-20
u_04027,2025-05-22,client_message_sent,organic,2025-04-10
u_05133,2025-04-21,quote_generated,organic,2025-03-12
u_05670,2025-03-27,document_uploaded,organic,2025-02-16
u_03127,2025-06-15,document_uploaded,organic,2025-06-04
u_04859,2025-02-15,case_opened,organic,2025-01-25
u_05789,2025-01-28,case_opened,referral,2025-02-09
u_00359,2025-04-21,client_message_sent,organic,2025-02-19
u_05110,2025-03-21,quote_generated,organic,2025-03-18
u_04441,2025-01-22,quote_generated,content,2025-01-22
u_05789,2025-02-23,client_message_sent,referral,2025-02-09
u_00111,2025-06-29,quote_generated,content,2025-06-04
u_02304,2025-02-18,document_uploaded,content,2025-02-13
u_00892,2025-02-06,document_uploaded,referral,2025-01-15
u_04662,2025-06-04,client_message_sent,paid_social,2025-05-10
u_02260,2025-03-28,client_message_sent,referral,2025-03-26
u_05047,2025-07-03,quote_generated,content,2025-06-22
u_00446,2025-06-18,quote_generated,content,2025-02-19
u_05008,2025-07-08,client_message_sent,referral,2025-04-05
u_02578,2025-02-07,client_message_sent,paid_social,2025-02-05
u_02863,2025-02-19,client_message_sent,organic,2025-02-12
u_00481,2025-04-22,quote_generated,paid_social,2025-03-28
u_03384,2025-08-12,document_uploaded,content,2025-04-20
u_00372,2025-06-23,quote_generated,paid_social,2025-06-02
u_01243,2025-03-28,document_uploaded,referral,2025-03-05
u_05053,2025-09-07,client_message_sent,organic,2025-05-14
u_02084,2025-01-14,client_message_sent,content,2025-01-11
u_05490,2025-07-08,quote_generated,organic,2025-05-02
u_00081,2025-03-23,quote_generated,paid_social,2025-02-28
u_05628,2025-06-30,quote_generated,referral,2025-06-10
u_04435,2025-01-06,teammate_invited,referral,2025-01-06
u_02851,2025-03-01,document_uploaded,organic,2025-01-10
u_04589,2025-04-28,quote_generated,organic,2025-04-03
u_05291,2025-05-27,client_message_sent,organic,2025-05-13
u_03981,2025-03-07,document_uploaded,paid_social,2025-02-16
u_04864,2025-07-09,quote_generated,organic,2025-06-16
u_01781,2025-07-09,client_message_sent,organic,2025-04-25
u_01205,2025-01-31,quote_generated,organic,2025-01-21
u_05717,2025-02-04,case_opened,organic,2025-01-08
u_01319,2025-07-04,document_uploaded,organic,2025-06-28
u_01684,2025-09-11,document_uploaded,content,2025-02-28
u_03907,2025-05-18,quote_generated,content,2025-02-11
u_00757,2025-02-23,quote_generated,organic,2025-02-07
u_05083,2025-08-10,client_message_sent,content,2025-06-05
u_02054,2025-04-16,client_message_sent,referral,2025-03-23
u_02552,2025-05-23,case_opened,organic,2025-02-02
u_01039,2025-06-04,case_opened,organic,2025-05-23
u_03238,2025-04-20,case_opened,organic,2025-03-20
u_02689,2025-04-20,document_uploaded,organic,2025-04-02
u_05889,2025-06-10,case_opened,content,2025-05-22
u_05986,2025-01-31,client_message_sent,referral,2025-01-04
u_01664,2025-06-02,client_message_sent,paid_social,2025-05-12
u_01651,2025-03-06,quote_generated,organic,2025-02-22
u_04729,2025-02-19,document_uploaded,referral,2025-01-03
u_04082,2025-05-12,client_message_sent,organic,2025-04-06
u_02923,2025-07-04,document_uploaded,content,2025-06-15
u_01229,2025-07-05,case_opened,paid_social,2025-06-27
u_02226,2025-04-18,case_opened,paid_social,2025-01-12
u_02574,2025-08-25,document_uploaded,organic,2025-03-20
u_05050,2025-03-06,quote_generated,organic,2025-02-20
u_01977,2025-03-13,document_uploaded,content,2025-02-16
u_01112,2025-06-10,document_uploaded,organic,2025-05-10
u_05326,2025-09-03,quote_generated,paid_social,2025-05-27
u_00517,2025-07-24,case_opened,referral,2025-04-12
u_01951,2025-05-04,document_uploaded,referral,2025-03-05
u_04909,2025-06-23,client_message_sent,referral,2025-05-08
u_02824,2025-05-15,case_opened,content,2025-04-12
u_05612,2025-07-25,case_opened,organic,2025-05-17
u_02164,2025-05-18,client_message_sent,organic,2025-02-20
test_116,2025-05-24,client_message_sent,organic,2025-04-24
u_03509,2025-06-07,case_opened,referral,2025-05-19
u_00937,2025-07-25,client_message_sent,content,2025-04-03
u_03562,2025-01-24,document_uploaded,organic,2025-01-19
u_04393,2025-05-09,client_message_sent,paid_social,2025-05-07
u_02276,2025-05-03,quote_generated,content,2025-04-21
u_05008,2025-05-16,client_message_sent,referral,2025-04-05
u_02288,2025-07-20,document_uploaded,organic,2025-05-04
u_05585,2025-07-10,quote_generated,paid_social,2025-06-15
u_02346,2025-03-27,case_opened,referral,2025-03-19
u_05339,2025-02-23,case_opened,organic,2025-02-17
u_05397,2025-05-06,quote_generated,organic,2025-04-28
u_03330,2025-06-05,case_opened,paid_social,2025-05-12
u_01187,2025-03-10,client_message_sent,organic,2025-02-25
u_04408,2025-07-22,client_message_sent,content,2025-05-27
u_01253,2025-08-12,client_message_sent,paid_social,2025-06-22
u_02861,2025-05-16,client_message_sent,referral,2025-05-11
u_01042,2025-04-27,client_message_sent,organic,2025-02-03
u_01193,2025-06-07,quote_generated,organic,2025-05-18
test_113,2025-04-15,document_uploaded,organic,2025-02-23
u_01781,2025-07-01,case_opened,organic,2025-04-25
u_01844,2025-07-26,document_uploaded,paid_social,2025-05-20
u_00529,2025-05-15,case_opened,paid_social,2025-05-14
u_05288,2025-03-23,quote_generated,paid_social,2025-03-02
u_01213,2025-07-17,client_message_sent,organic,2025-05-18
u_01176,2025-02-13,quote_generated,organic,2025-01-21
u_00904,2025-02-11,teammate_invited,organic,2025-02-06
u_04506,2025-03-12,document_uploaded,paid_social,2025-03-12
u_01007,2025-09-20,case_opened,referral,2025-01-04
u_00509,2025-03-18,document_uploaded,organic,2025-03-08
u_02317,2025-09-27,client_message_sent,organic,2025-05-12
u_01348,2025-05-06,quote_generated,organic,2025-03-22
u_03550,2025-03-26,document_uploaded,content,2025-03-02
u_00003,2025-06-07,case_opened,organic,2025-05-26
u_00086,2025-03-11,client_message_sent,content,2025-02-19
u_05975,2025-02-09,client_message_sent,paid_social,2025-01-17
u_00124,2025-06-11,client_message_sent,paid_social,2025-04-08
u_04670,2025-07-15,document_uploaded,referral,2025-05-27
u_04124,2025-03-19,client_message_sent,organic,2025-03-18
u_00074,2025-07-13,client_message_sent,paid_social,2025-04-27
u_04035,2025-05-01,document_uploaded,content,2025-04-08
u_00918,2025-06-15,document_uploaded,referral,2025-05-23
u_02802,2025-04-06,client_message_sent,paid_social,2025-02-15
u_03823,2025-05-25,document_uploaded,paid_social,2025-03-04
u_00097,2025-04-02,case_opened,content,2025-02-06
u_04560,2025-04-28,case_opened,content,2025-04-24
u_05285,2025-04-01,quote_generated,referral,2025-03-12
test_147,2025-06-04,quote_generated,organic,2025-05-14
u_05952,2025-05-29,document_uploaded,organic,2025-05-23
u_04215,2025-04-11,case_opened,organic,2025-03-18
u_01968,2025-05-20,client_message_sent,organic,2025-05-15
u_02805,2025-01-30,client_message_sent,paid_social,2025-01-13
u_00875,2025-04-18,case_opened,referral,2025-02-19
u_02403,2025-02-12,document_uploaded,content,2025-01-17
u_00895,2025-08-24,case_opened,paid_social,2025-04-04
u_05614,2025-04-21,quote_generated,organic,2025-04-10
u_00202,2025-03-01,case_opened,organic,2025-02-11
u_04717,2025-06-21,client_message_sent,content,2025-03-08
u_04498,2025-06-18,quote_generated,organic,2025-05-24
u_01425,2025-07-02,client_message_sent,content,2025-05-07
u_02646,2025-07-26,quote_generated,organic,2025-05-01
u_04729,2025-01-12,document_uploaded,referral,2025-01-03
u_01061,2025-03-06,document_uploaded,referral,2025-02-13
u_02773,2025-04-18,client_message_sent,paid_social,2025-03-03
u_03142,2025-09-02,client_message_sent,organic,2025-06-19
u_01689,2025-04-14,case_opened,organic,2025-03-28
u_00069,2025-04-07,client_message_sent,organic,2025-03-12
u_03038,2025-06-11,quote_generated,organic,2025-06-01
u_03305,2025-06-15,document_uploaded,organic,2025-05-28
u_01578,2025-03-02,client_message_sent,content,2025-02-16
test_072,2025-04-14,client_message_sent,organic,2025-03-18
test_148,2025-03-16,quote_generated,organic,2025-02-21
u_02402,2025-06-11,case_opened,organic,2025-06-07
u_04151,2025-01-31,case_opened,content,2025-01-05
u_01926,2025-07-22,document_uploaded,referral,2025-03-27
u_05935,2025-05-09,quote_generated,referral,2025-01-11
u_01743,2025-08-15,quote_generated,paid_social,2025-05-08
u_00385,2025-07-05,document_uploaded,organic,2025-06-05
test_066,2025-03-13,quote_generated,organic,2025-02-01
u_03585,2025-06-27,client_message_sent,organic,2025-05-18
u_00199,2025-07-13,case_opened,organic,2025-03-05
u_05675,2025-06-15,quote_generated,referral,2025-01-22
u_04869,2025-04-28,client_message_sent,content,2025-04-28
u_04911,2025-08-14,case_opened,content,2025-02-02
u_04050,2025-03-20,document_uploaded,organic,2025-01-17
u_02133,2025-06-04,quote_generated,organic,2025-05-24
u_01191,2025-07-13,document_uploaded,paid_social,2025-04-21
u_00357,2025-07-03,document_uploaded,organic,2025-06-25
u_00900,2025-04-27,quote_generated,organic,2025-04-19
u_05874,2025-02-21,document_uploaded,paid_social,2025-01-28
u_05681,2025-02-15,quote_generated,content,2025-02-08
u_03924,2025-06-24,client_message_sent,organic,2025-01-06
u_01225,2025-04-19,document_uploaded,organic,2025-04-04
u_00416,2025-04-05,document_uploaded,organic,2025-02-25
u_02084,2025-01-22,case_opened,content,2025-01-11
u_05324,2025-08-14,document_uploaded,referral,2025-04-13
u_04960,2025-03-08,case_opened,content,2025-02-10
u_05120,2025-05-07,document_uploaded,referral,2025-02-01
test_018,2025-05-22,client_message_sent,organic,2025-03-27
u_03647,2025-03-21,case_opened,content,2025-03-01
u_00872,2025-04-15,teammate_invited,organic,2025-04-14
u_04075,2025-07-16,client_message_sent,paid_social,2025-06-27
u_01150,2025-05-02,quote_generated,organic,2025-04-20
u_01789,2025-06-04,quote_generated,paid_social,2025-05-25
u_00865,2025-08-19,quote_generated,content,2025-03-10
u_02801,2025-03-06,quote_generated,organic,2025-02-20
u_05656,2025-03-25,quote_generated,organic,2025-03-18
u_03076,2025-02-12,document_uploaded,organic,2025-01-21
u_04930,2025-06-23,quote_generated,referral,2025-02-22
u_00868,2025-06-01,client_message_sent,organic,2025-05-24
u_05818,2025-07-17,quote_generated,referral,2025-06-24
u_03498,2025-03-27,client_message_sent,content,2025-03-22
u_00817,2025-04-04,document_uploaded,content,2025-03-20
u_05021,2025-08-21,document_uploaded,content,2025-03-28
u_01748,2025-06-09,client_message_sent,organic,2025-05-15
u_03085,2025-05-05,document_uploaded,organic,2025-05-04
u_00796,2025-04-23,document_uploaded,organic,2025-04-03
u_00758,2025-04-20,client_message_sent,paid_social,2025-04-02
u_04789,2025-07-12,document_uploaded,organic,2025-05-15
u_04990,2025-06-09,case_opened,organic,2025-05-24
u_00109,2025-06-27,quote_generated,organic,2025-06-06
u_04087,2025-07-05,case_opened,organic,2025-06-26
u_04244,2025-06-25,quote_generated,content,2025-06-13
u_05171,2025-06-22,client_message_sent,organic,2025-04-21
u_02381,2025-05-16,case_opened,paid_social,2025-05-13
u_05259,2025-02-02,document_uploaded,organic,2025-01-23
u_05459,2025-09-05,quote_generated,referral,2025-04-09
u_05522,2025-05-30,quote_generated,organic,2025-05-17
u_04114,2025-07-08,case_opened,organic,2025-05-18
u_03189,2025-01-16,quote_generated,organic,2025-01-14
u_02534,2025-08-11,case_opened,organic,2025-05-28
u_04653,2025-02-19,client_message_sent,paid_social,2025-02-13
